 4.37751814e-04  5.47189768e-01  4.37751814e-04  4.91844359e-01  4.37751814e-04  9.77169900e-04  4.37751814e-04  1.07258360e-03 
 4.41263672e-04  5.51579590e-01  4.41263672e-04  4.96233803e-01  4.41263672e-04  9.94450608e-04  4.41263672e-04  1.57732738e-03 
 4.45522332e-04  5.56902915e-01  4.45522332e-04  5.01556691e-01  4.45522332e-04  1.01561126e-03  4.45522332e-04  1.55731630e-03 
 4.50044605e-04  5.62555757e-01  4.50044605e-04  5.07209091e-01  4.50044605e-04  1.03832795e-03  4.50044605e-04  9.66325912e-04 
 4.53269023e-04  5.66586278e-01  4.53269023e-04  5.11239311e-01  4.53269023e-04  1.05467997e-03  4.53269023e-04  6.38343608e-04 
 4.56806820e-04  5.71008525e-01  4.56806820e-04  5.15661239e-01  4.56806820e-04  1.07276954e-03  4.56806820e-04  7.50201211e-04 
 4.60353587e-04  5.75441983e-01  4.60353587e-04  5.20094387e-01  4.60353587e-04  1.09106071e-03  4.60353587e-04  1.22909407e-03 
 4.64006182e-04  5.80007728e-01  4.64006182e-04  5.24659825e-01  4.64006182e-04  1.11006064e-03  4.64006182e-04  1.63822751e-03 
 4.68774429e-04  5.85968036e-01  4.68774429e-04  5.30619746e-01  4.68774429e-04  1.13511275e-03  4.68774429e-04  1.52794786e-03 
 4.73958434e-04  5.92448043e-01  4.73958434e-04  5.37099350e-01  4.73958434e-04  1.16266894e-03  4.73958434e-04  9.71456446e-04 
 4.77400266e-04  5.96750333e-01  4.77400266e-04  5.41401381e-01  4.77400266e-04  1.18114836e-03  4.77400266e-04  8.23947076e-04 
 4.81863871e-04  6.02329839e-01  4.81863871e-04  5.46980562e-01  4.81863871e-04  1.20533237e-03  4.81863871e-04  1.16958097e-03 
 4.86708526e-04  6.08385658e-01  4.86708526e-04  5.53036039e-01  4.86708526e-04  1.23186030e-03  4.86708526e-04  1.66789692e-03 
 4.92143001e-04  6.15178752e-01  4.92143001e-04  5.59828763e-01  4.92143001e-04  1.26196396e-03  4.92143001e-04  1.61004190e-03 
 4.97396020e-04  6.21745025e-01  4.97396020e-04  5.66394689e-01  4.97396020e-04  1.29141019e-03  4.97396020e-04  1.13927559e-03 
